127,80,815.52,890.99,348.89,273.58,1,-1,-1,-1
127,75,363.98,969.56,362.04,218.82,1,-1,-1,-1
127,40,-8.30,726.98,228.20,287.77,1,-1,-1,-1
128,86,-7.25,117.42,284.33,393.94,1,-1,-1,-1
128,85,1131.12,202.21,245.00,250.69,1,-1,-1,-1
128,75,578.82,355.01,357.08,214.84,1,-1,-1,-1
129,87,1664.48,131.54,255.24,393.17,1,-1,-1,-1
129,86,-3.44,250.51,305.04,417.53,1,-1,-1,-1
129,85,1124.06,340.87,254.82,267.41,1,-1,-1,-1
129,75,647.86,156.64,376.35,249.54,1,-1,-1,-1
130,87,1661.57,270.17,258.85,400.74,1,-1,-1,-1
130,86,-11.31,392.58,291.82,417.49,1,-1,-1,-1
130,85,1109.68,474.90,270.43,289.31,1,-1,-1,-1
130,75,668.31,177.53,387.23,281.39,1,-1,-1,-1
131,87,1655.49,404.45,263.75,404.56,1,-1,-1,-1
131,86,-11.44,538.51,281.52,412.41,1,-1,-1,-1
131,85,1104.07,612.08,277.13,294.53,1,-1,-1,-1
131,75,664.38,269.34,401.81,301.33,1,-1,-1,-1
132,87,1649.62,536.05,270.89,420.75,1,-1,-1,-1
132,86,-12.36,677.57,269.24,408.18,1,-1,-1,-1
132,85,1102.09,751.71,276.17,303.13,1,-1,-1,-1
132,75,663.40,397.76,399.39,310.04,1,-1,-1,-1
133,87,1650.03,740.49,265.54,368.58,1,-1,-1,-1
133,86,63.64,829.07,262.29,326.85,1,-1,-1,-1
133,85,1010.39,256.63,323.05,342.79,1,-1,-1,-1
133,75,667.10,629.43,389.07,313.38,1,-1,-1,-1
134,89,1552.01,35.68,316.60,276.83,1,-1,-1,-1
134,88,622.13,25.17,396.69,333.80,1,-1,-1,-1
134,87,1664.83,882.67,242.89,277.00,1,-1,-1,-1
134,86,28.28,316.49,263.27,311.25,1,-1,-1,-1
134,85,969.36,169.14,344.75,363.32,1,-1,-1,-1
134,75,663.72,787.83,374.68,283.91,1,-1,-1,-1
135,91,1522.62,20.58,419.35,350.64,1,-1,-1,-1
135,88,608.76,124.00,400.81,363.49,1,-1,-1,-1
135,86,14.69,220.54,264.38,302.72,1,-1,-1,-1
135,85,947.98,238.49,352.57,366.77,1,-1,-1,-1
135,75,710.23,884.64,326.89,245.30,1,-1,-1,-1
136,91,1522.29,113.36,418.79,382.18,1,-1,-1,-1
136,88,601.83,252.04,403.49,389.73,1,-1,-1,-1
136,86,7.49,271.08,265.65,298.21,1,-1,-1,-1
136,85,938.45,356.70,356.63,367.93,1,-1,-1,-1
137,88,603.83,396.67,387.90,391.02,1,-1,-1,-1
137,86,3.66,373.23,267.00,300.58,1,-1,-1,-1
137,85,938.85,493.99,357.23,368.61,1,-1,-1,-1
138,88,856.23,749.03,351.29,319.82,1,-1,-1,-1
138,86,424.86,599.19,293.12,323.55,1,-1,-1,-1
138,85,1334.88,534.50,371.93,382.93,1,-1,-1,-1
138,75,103.81,760.74,302.12,277.06,1,-1,-1,-1
139,94,1445.07,20.58,414.16,254.55,1,-1,-1,-1
139,93,1537.54,672.26,375.88,386.31,1,-1,-1,-1
139,92,623.61,829.11,286.20,260.45,1,-1,-1,-1
139,90,-11.56,798.67,263.91,260.30,1,-1,-1,-1
139,89,1474.47,-2.14,355.42,302.42,1,-1,-1,-1
139,88,936.59,934.53,320.63,223.51,1,-1,-1,-1
139,86,1193.87,670.26,326.54,349.78,1,-1,-1,-1
139,85,1063.93,798.14,378.02,283.71,1,-1,-1,-1
139,75,441.24,816.57,296.24,268.92,1,-1,-1,-1
140,97,1082.73,26.92,267.93,210.17,1,-1,-1,-1
140,96,263.49,19.84,534.24,274.98,1,-1,-1,-1
140,95,-12.97,99.32,308.27,242.82,1,-1,-1,-1
140,93,1556.92,813.70,342.89,311.25,1,-1,-1,-1
140,92,931.82,204.38,300.69,268.44,1,-1,-1,-1
140,89,1459.74,60.77,369.70,337.08,1,-1,-1,-1
141,97,1067.55,103.10,283.15,268.41,1,-1,-1,-1
141,96,898.25,96.43,453.33,289.00,1,-1,-1,-1
141,95,-12.59,219.92,317.28,271.47,1,-1,-1,-1
141,93,1581.63,949.66,279.25,189.76,1,-1,-1,-1
141,92,503.84,91.99,382.13,312.66,1,-1,-1,-1
141,89,1449.35,156.89,368.13,358.79,1,-1,-1,-1
142,98,-5.76,347.53,301.81,283.48,1,-1,-1,-1
142,97,430.36,225.80,390.79,341.91,1,-1,-1,-1
142,96,1026.20,221.89,397.48,296.39,1,-1,-1,-1
142,89,1443.79,271.64,363.99,378.28,1,-1,-1,-1
142,85,1046.28,344.39,318.17,294.06,1,-1,-1,-1
143,97,238.39,434.98,451.71,392.36,1,-1,-1,-1
143,94,1406.04,585.80,423.85,355.92,1,-1,-1,-1
143,89,453.33,485.26,340.84,363.92,1,-1,-1,-1
143,85,1030.38,435.50,303.09,314.98,1,-1,-1,-1
144,96,1627.41,13.56,231.67,155.50,1,-1,-1,-1
144,94,1408.64,702.22,403.23,378.10,1,-1,-1,-1
144,89,303.56,572.86,381.18,387.16,1,-1,-1,-1
144,85,1032.56,538.74,295.68,328.94,1,-1,-1,-1
145,100,689.20,30.70,136.16,183.14,1,-1,-1,-1
145,99,250.09,709.43,493.23,357.33,1,-1,-1,-1
145,98,31.17,-31.75,360.80,222.71,1,-1,-1,-1
145,97,1260.30,65.53,362.49,304.48,1,-1,-1,-1
145,95,659.14,36.97,249.32,228.78,1,-1,-1,-1
145,94,1411.85,796.93,369.59,347.09,1,-1,-1,-1
145,89,33.69,750.81,352.97,344.75,1,-1,-1,-1
145,85,1035.82,647.49,280.11,324.60,1,-1,-1,-1
146,101,1543.14,-7.18,297.03,276.54,1,-1,-1,-1
146,99,255.82,758.66,452.98,329.33,1,-1,-1,-1
146,97,843.59,130.65,305.12,278.58,1,-1,-1,-1
146,95,1012.64,3.10,221.08,202.84,1,-1,-1,-1
146,93,1463.67,943.13,255.63,166.18,1,-1,-1,-1
146,89,-53.50,886.67,338.63,265.91,1,-1,-1,-1
146,85,1044.99,753.49,266.92,312.21,1,-1,-1,-1
147,102,-21.50,21.47,447.45,402.64,1,-1,-1,-1
147,99,324.48,839.91,379.08,274.54,1,-1,-1,-1
147,96,1620.77,95.39,306.19,237.36,1,-1,-1,-1
147,94,1385.01,888.71,331.35,288.59,1,-1,-1,-1
147,85,1044.33,257.48,274.86,282.78,1,-1,-1,-1
148,103,-33.91,289.17,487.61,343.24,1,-1,-1,-1
148,101,1530.17,343.33,324.64,306.97,1,-1,-1,-1
148,85,1036.04,203.02,290.58,312.15,1,-1,-1,-1
